date,permno,prc,ret,vol,shrout,bid,ask,ticker,market_cap,spread
2021-09-07,14541,97.06,-0.004411,9237855.0,1933912.0,97.06,97.07,INTC,187705498.72,0.009999999999990905
2021-09-08,14541,96.39,-0.006903,10772947.0,1933912.0,96.38,96.39,INTC,186409777.68,0.010000000000005116
2021-09-09,14541,96.0,-0.004046,10214222.0,1933912.0,96.0,96.01,INTC,185655552.0,0.010000000000005116
2021-09-10,14541,96.07,0.000729,11002420.0,1933912.0,96.08,96.09,INTC,185790925.83999997,0.010000000000005116
2021-09-13,14541,97.97,0.019777,11497966.0,1933912.0,97.98,97.99,INTC,189465358.64,0.009999999999990905
2021-09-14,14541,96.2,-0.018067,15292999.0,1933912.0,96.2,96.23,INTC,186042334.4,0.030000000000001137
2021-09-15,14541,98.24,0.021206,11618135.0,1933912.0,98.24,98.25,INTC,189987514.88,0.010000000000005116
2021-09-16,14541,97.32,-0.009365,10616794.0,1933912.0,97.3,97.32,INTC,188208315.83999997,0.01999999999999602
2021-09-17,14541,96.76,-0.005754,16006651.0,1933912.0,96.74,96.78,INTC,187125325.12,0.04000000000000625
2021-09-20,14541,94.78,-0.020463,15796135.0,1933912.0,94.77,94.78,INTC,183296179.36,0.010000000000005116
2021-09-21,14541,94.85,0.000739,10958440.0,1933912.0,94.83,94.85,INTC,183431553.2,0.01999999999999602
2021-09-22,14541,97.64,0.029415,13292796.0,1933912.0,97.62,97.64,INTC,188827167.68,0.01999999999999602
2021-09-23,14541,100.06,0.024785,10094866.0,1933912.0,100.05,100.06,INTC,193507234.72,0.010000000000005116
2021-09-24,14541,100.6,0.005397,8225292.0,1933912.0,100.59,100.6,INTC,194551547.2,0.009999999999990905
2021-09-27,14541,102.97,0.023559,12697522.0,1933912.0,102.98,102.99,INTC,199134918.64,0.009999999999990905
2021-09-28,14541,103.36,0.003788,15560821.0,1933912.0,103.35,103.36,INTC,199889144.32,0.010000000000005116
2021-09-29,14541,103.33,-0.00029,10268052.0,1933912.0,103.33,103.34,INTC,199831126.96,0.010000000000005116
2021-09-30,14541,101.45,-0.018194,15324113.0,1933912.0,101.45,101.5,INTC,196195372.4,0.04999999999999716
2021-10-01,14541,104.33,0.028388,10854909.0,1933912.0,104.33,104.34,INTC,201765038.96,0.010000000000005116
2021-10-04,14541,104.72,0.003738,13305382.0,1933912.0,104.74,104.75,INTC,202519264.64,0.010000000000005116
2021-10-05,14541,105.86,0.010886,13017313.0,1933912.0,105.85,105.87,INTC,204723924.32,0.020000000000010232
2021-10-06,14541,104.93,-0.008785,10630108.0,1933912.0,104.93,104.96,INTC,202925386.16000003,0.029999999999986926
2021-10-07,14541,105.68,0.007148,8830858.0,1933912.0,105.68,105.69,INTC,204375820.16000003,0.009999999999990905
2021-10-08,14541,108.05,0.022426,10586720.0,1933912.0,108.05,108.06,INTC,208959191.6,0.010000000000005116
2021-10-11,14541,107.13,-0.008515,9794816.0,1933912.0,107.12,107.13,INTC,207179992.56,0.009999999999990905
2021-10-12,14541,107.15,0.000187,9085018.0,1933912.0,107.14,107.15,INTC,207218670.8,0.010000000000005116
2021-10-13,14541,107.79,0.005973,9221384.0,1933912.0,107.77,107.78,INTC,208456374.48000002,0.010000000000005116
2021-10-14,14541,108.81,0.009463,7650588.0,1933912.0,108.81,108.82,INTC,210428964.72,0.009999999999990905
2021-10-15,14541,109.61,0.007352,9968079.0,1933912.0,109.61,109.62,INTC,211976094.32,0.010000000000005116
2021-10-18,14541,109.56,-0.000456,10677443.0,1933912.0,109.56,109.57,INTC,211879398.72,0.009999999999990905
2021-10-19,14541,111.7,0.019533,10362811.0,1933912.0,111.69,111.7,INTC,216017970.4,0.010000000000005116
2021-10-20,14541,113.16,0.013071,10811367.0,1933912.0,113.16,113.17,INTC,218841481.92,0.010000000000005116
2021-10-21,14541,111.74,-0.012549,9372562.0,1933912.0,111.73,111.74,INTC,216095326.88,0.009999999999990905
2021-10-22,14541,112.8,0.009486,8673794.0,1933912.0,112.8,112.81,INTC,218145273.6,0.010000000000005116
2021-10-25,14541,113.85,0.009308,9579769.0,1933912.0,113.85,113.87,INTC,220175881.2,0.020000000000010232
2021-10-26,14541,114.1,0.002196,7463012.0,1933912.0,114.08,114.09,INTC,220659359.2,0.010000000000005116
2021-10-27,14541,112.07,-0.017791,9096093.0,1933912.0,112.05,112.06,INTC,216733517.83999997,0.010000000000005116
2021-10-28,14541,113.12,0.009369,7538156.0,1933912.0,113.0,113.04,INTC,218764125.44,0.04000000000000625
2021-10-29,14541,114.49,0.012111,15294239.0,1933912.0,114.45,114.51,INTC,221413584.88,0.060000000000002274
2021-11-01,14541,114.53,0.000349,11213772.0,1933912.0,114.52,114.53,INTC,221490941.36,0.010000000000005116
2021-11-02,14541,113.83,-0.006112,9189727.0,1933912.0,113.83,113.84,INTC,220137202.96,0.010000000000005116
2021-11-03,14541,113.01,-0.007204,10415962.0,1933912.0,113.01,113.02,INTC,218551395.12,0.009999999999990905
2021-11-04,14541,113.51,0.004424,9672950.0,1933912.0,113.53,113.54,INTC,219518351.12,0.010000000000005116
2021-11-05,14541,114.74,0.010836,8102077.0,1933912.0,114.69,114.71,INTC,221897062.88,0.01999999999999602
2021-11-08,14541,115.15,0.003573,7695949.0,1933912.0,115.16,115.17,INTC,222689966.8,0.010000000000005116
2021-11-09,14541,116.0,0.007382,10945910.0,1933912.0,116.0,116.01,INTC,224333792.0,0.010000000000005116
2021-11-10,14541,114.15,-0.015948,10305103.0,1933912.0,114.15,114.16,INTC,220756054.8,0.009999999999990905
2021-11-11,14541,114.16,8.8e-05,7317533.0,1933912.0,114.16,114.17,INTC,220775393.92,0.010000000000005116
2021-11-12,14541,114.23,0.000613,8682840.0,1933912.0,114.23,114.24,INTC,220910767.76000002,0.009999999999990905
2021-11-15,14541,116.82,0.022674,11050416.0,1933912.0,116.82,116.83,INTC,225919599.83999997,0.010000000000005116
2021-11-16,14541,117.28,0.003938,10566262.0,1933912.0,117.27,117.28,INTC,226809199.36,0.010000000000005116
2021-11-17,14541,115.42,-0.004434,11108044.0,1933912.0,115.41,115.42,INTC,223212123.04,0.010000000000005116
2021-11-18,14541,114.45,-0.008404,8371422.0,1933912.0,114.45,114.47,INTC,221336228.4,0.01999999999999602
2021-11-19,14541,111.91,-0.022193,13538019.0,1933912.0,111.9,111.91,INTC,216424091.92,0.009999999999990905
2021-11-22,14541,113.91,0.017872,9947752.0,1933912.0,113.89,113.9,INTC,220291915.92,0.010000000000005116
2021-11-23,14541,116.3,0.020982,10375090.0,1933912.0,116.3,116.33,INTC,224913965.6,0.030000000000001137
2021-11-24,14541,117.19,0.007653,8500870.0,1933912.0,117.19,117.21,INTC,226635147.28,0.01999999999999602
2021-11-26,14541,114.51,-0.022869,11861780.0,1933912.0,114.53,114.54,INTC,221452263.12,0.010000000000005116
2021-11-29,14541,114.85,0.002969,12003848.0,1933912.0,114.85,114.86,INTC,222109793.2,0.010000000000005116
2021-11-30,14541,112.87,-0.01724,24451185.0,1927686.0,112.92,112.93,INTC,217577918.82000002,0.010000000000005116
2021-12-01,14541,112.1,-0.006822,12308070.0,1927686.0,112.09,112.1,INTC,216093600.6,0.009999999999990905
2021-12-02,14541,115.14,0.027119,11392389.0,1927686.0,115.15,115.17,INTC,221953766.04,0.01999999999999602
2021-12-03,14541,114.41,-0.00634,10445106.0,1927686.0,114.41,114.42,INTC,220546555.26,0.010000000000005116
2021-12-06,14541,116.2,0.015645,9833881.0,1927686.0,116.23,116.24,INTC,223997113.20000002,0.009999999999990905
2021-12-07,14541,117.92,0.014802,11419641.0,1927686.0,117.93,117.94,INTC,227312733.12,0.009999999999990905
2021-12-08,14541,118.45,0.004495,8827850.0,1927686.0,118.45,118.46,INTC,228334406.70000002,0.009999999999990905
2021-12-09,14541,118.14,-0.002617,8334720.0,1927686.0,118.14,118.15,INTC,227736824.04,0.010000000000005116
2021-12-10,14541,118.34,0.001693,9090712.0,1927686.0,118.34,118.35,INTC,228122361.24,0.009999999999990905
2021-12-13,14541,115.88,-0.020788,8533029.0,1927686.0,115.92,115.93,INTC,223380253.67999998,0.010000000000005116
2021-12-14,14541,116.22,0.002934,12245285.0,1927686.0,116.22,116.23,INTC,224035666.92,0.010000000000005116
2021-12-15,14541,115.56,-0.005679,11069546.0,1927686.0,115.46,115.48,INTC,222763394.16,0.020000000000010232
2021-12-16,14541,116.64,0.009346,11344669.0,1927686.0,116.64,116.65,INTC,224845295.04,0.010000000000005116
2021-12-17,14541,113.6,-0.026063,22768789.0,1927686.0,113.75,113.76,INTC,218985129.6,0.010000000000005116
2021-12-20,14541,113.65,0.00044,13464426.0,1927686.0,113.63,113.64,INTC,219081513.9,0.010000000000005116
2021-12-21,14541,115.47,0.016014,11368243.0,1927686.0,115.47,115.48,INTC,222589902.42,0.010000000000005116
2021-12-22,14541,116.13,0.005716,8345209.0,1927686.0,116.14,116.15,INTC,223862175.17999998,0.010000000000005116
2021-12-23,14541,116.41,0.002411,7416618.0,1927686.0,116.41,116.42,INTC,224401927.26,0.010000000000005116
2021-12-27,14541,118.79,0.020445,7746498.0,1927686.0,118.78,118.79,INTC,228989819.94,0.010000000000005116
2021-12-28,14541,118.56,-0.001936,6516975.0,1927686.0,118.56,118.57,INTC,228546452.16,0.009999999999990905
2021-12-29,14541,117.95,-0.005145,6957392.0,1927686.0,117.95,117.96,INTC,227370563.70000002,0.009999999999990905
2021-12-30,14541,117.43,-0.004409,6015963.0,1927686.0,117.43,117.44,INTC,226368166.98000002,0.009999999999990905
2021-12-31,14541,117.35,-0.000681,5706571.0,1927686.0,117.34,117.35,INTC,226213952.1,0.009999999999990905
2022-01-03,14541,119.26,0.016276,10721647.0,1927686.0,119.27,119.28,INTC,229895832.36,0.010000000000005116
2022-01-04,14541,121.43,0.018196,16413082.0,1927686.0,121.43,121.44,INTC,234078910.98000002,0.009999999999990905
2022-01-05,14541,122.22,0.006506,15487063.0,1927686.0,122.23,122.24,INTC,235601782.92,0.009999999999990905
2022-01-06,14541,123.26,0.008509,13318510.0,1927686.0,123.25,123.26,INTC,237606576.36,0.010000000000005116
2022-01-07,14541,125.03,0.01436,14164604.0,1927686.0,125.03,125.04,INTC,241018580.58,0.010000000000005116
2022-01-10,14541,125.11,0.00064,12626136.0,1927686.0,125.06,125.07,INTC,241172795.46,0.009999999999990905
2022-01-11,14541,127.97,0.02286,14608977.0,1927686.0,127.96,127.97,INTC,246685977.42,0.010000000000005116
2022-01-12,14541,127.33,-0.005001,12469166.0,1927686.0,127.34,127.35,INTC,245452258.38,0.009999999999990905
2022-01-13,14541,126.8,-0.004162,9691264.0,1927686.0,126.8,126.81,INTC,244430584.79999998,0.010000000000005116
2022-01-14,14541,128.96001,0.017035,13281014.0,1927686.0,128.95,128.96001,INTC,248594405.83686003,0.010010000000022501
2022-01-18,14541,129.38,0.003257,12908563.0,1927686.0,129.48,129.5,INTC,249404014.67999998,0.020000000000010232
2022-01-19,14541,128.91,-0.003633,12064280.0,1927686.0,128.94,128.97,INTC,248498002.26,0.030000000000001137
2022-01-20,14541,128.45,-0.003568,11370408.0,1927686.0,128.41,128.42,INTC,247611266.7,0.009999999999990905
2022-01-21,14541,126.91,-0.011989,13055711.0,1927686.0,126.93,126.94,INTC,244642630.26,0.009999999999990905
2022-01-24,14541,127.18,0.002127,19532204.0,1927686.0,127.19,127.26,INTC,245163105.48000002,0.07000000000000739
2022-01-25,14541,132.59,0.042538,19984517.0,1927686.0,132.59,132.60001,INTC,255591886.74,0.01000999999999408
2022-01-26,14541,132.69,0.000754,17266510.0,1927686.0,132.60001,132.67999,INTC,255784655.34,0.07998000000000616
2022-01-27,14541,135.37,0.020197,20654130.0,1927686.0,135.33,135.34,INTC,260950853.82000002,0.009999999999990905
2022-01-28,14541,130.61,-0.035163,24817826.0,1927686.0,130.67,130.67999,INTC,251775068.46000004,0.009990000000016153
2022-01-31,14541,131.33,0.005513,16401779.0,1927686.0,131.33,131.34,INTC,253163002.38000003,0.009999999999990905
2022-02-01,14541,134.78999,0.026346,16169726.0,1927686.0,134.78,134.78999,INTC,259832776.66313997,0.009989999999987731
2022-02-02,14541,135.41,0.0046,10906716.0,1927686.0,135.39999,135.41,INTC,261027961.26,0.01000999999999408
2022-02-03,14541,134.2,-0.008936,9447690.0,1927686.0,134.17,134.2,INTC,258695461.2,0.030000000000001137
2022-02-04,14541,135.88,0.012519,13034732.0,1927686.0,135.88,135.89,INTC,261933973.67999998,0.009999999999990905
2022-02-07,14541,138.55,0.01965,18422548.0,1927686.0,138.55,138.56,INTC,267080895.3,0.009999999999990905
2022-02-08,14541,136.44,-0.015229,11021577.0,1927686.0,136.42999,136.44,INTC,263013477.84,0.01000999999999408
2022-02-09,14541,137.78999,0.009894,10140782.0,1927686.0,137.78999,137.8,INTC,265615834.66313997,0.010010000000022501
2022-02-10,14541,136.03999,-0.012701,11012720.0,1927686.0,136.03999,136.05,INTC,262242384.16313997,0.010010000000022501
2022-02-11,14541,138.81,0.020362,12821226.0,1927686.0,138.81,138.82001,INTC,267582093.66,0.01000999999999408
2022-02-14,14541,136.67,-0.015417,15944961.0,1927686.0,136.67999,136.69,INTC,263456845.61999997,0.01000999999999408
2022-02-15,14541,134.25999,-0.007244,11751999.0,1927686.0,134.25,134.25999,INTC,258811103.08314,0.009989999999987731
2022-02-16,14541,134.3,0.000298,11348840.0,1927686.0,134.32001,134.36,INTC,258888229.8,0.03999000000001729
2022-02-17,14541,133.61,-0.005138,10073937.0,1927686.0,133.59,133.60001,INTC,257558126.46000004,0.01000999999999408
2022-02-18,14541,133.42,-0.001422,10691818.0,1927686.0,133.42,133.42999,INTC,257191866.11999997,0.009990000000016153
2022-02-22,14541,132.39999,-0.007645,19428744.0,1927686.0,132.37,132.38,INTC,255225607.12314,0.009999999999990905
2022-02-23,14541,135.55,0.023792,16134237.0,1927686.0,135.53,135.56,INTC,261297837.3,0.030000000000001137
2022-02-24,14541,134.85001,-0.005164,22108907.0,1927686.0,134.84,134.85001,INTC,259948476.37686,0.01000999999999408
2022-02-25,14541,140.38,0.041009,28028029.0,1927686.0,140.38,140.48,INTC,270608560.68,0.09999999999999432
2022-02-28,14541,144.0,0.025787,24394290.0,1947553.0,143.86,144.0,INTC,280447632.0,0.13999999999998636
2022-03-01,14541,149.72,0.039722,31159890.0,1947553.0,149.66,149.67,INTC,291587635.16,0.009999999999990905
2022-03-02,14541,154.14,0.029522,31329537.0,1947553.0,154.13,154.14,INTC,300195819.41999996,0.009999999999990905
2022-03-03,14541,156.22,0.013494,22492887.0,1947553.0,156.14,156.17,INTC,304246729.66,0.030000000000001137
2022-03-04,14541,158.64999,0.015555,29053440.0,1947553.0,158.64999,158.66,INTC,308979263.97447,0.01000999999999408
2022-03-07,14541,162.03999,0.021368,34824671.0,1947553.0,161.91,161.92999,INTC,315581468.64447,0.019990000000007058
2022-03-08,14541,170.53,0.052395,57231027.0,1947553.0,170.42999,170.53,INTC,332116213.09,0.10000999999999749
2022-03-09,14541,166.27,-0.024981,43429994.0,1947553.0,166.25999,166.27,INTC,323819637.31,0.010010000000022501
2022-03-10,14541,170.82001,0.027365,34913612.0,1947553.0,170.82001,170.83,INTC,332681022.93553,0.009990000000016153
2022-03-11,14541,170.89999,0.000468,28423555.0,1947553.0,170.78,170.78999,INTC,332836788.22447,0.009989999999987731
2022-03-14,14541,166.72,-0.024459,25156193.0,1947553.0,166.56,166.72,INTC,324696036.16,0.1599999999999966
2022-03-15,14541,158.28,-0.050624,28534397.0,1947553.0,158.28,158.3,INTC,308258688.84,0.020000000000010232
2022-03-16,14541,157.71001,-0.003601,22299742.0,1947553.0,157.69,157.71001,INTC,307148603.10553,0.020010000000013406
2022-03-17,14541,160.44,0.01731,15750666.0,1947553.0,160.38,160.42,INTC,312465403.32,0.03999999999999204
2022-03-18,14541,161.73,0.00804,23214729.0,1947553.0,160.31,160.35001,INTC,314977746.69,0.040009999999995216
2022-03-21,14541,164.64,0.017993,13180558.0,1947553.0,164.64,164.64999,INTC,320645125.91999996,0.009990000000016153
2022-03-22,14541,164.09,-0.003341,11063913.0,1947553.0,164.14,164.14999,INTC,319573971.77,0.009990000000016153
2022-03-23,14541,165.86,0.010787,10754998.0,1947553.0,165.81,165.86,INTC,323021140.58000004,0.05000000000001137
2022-03-24,14541,166.3,0.002653,9024821.0,1947553.0,166.25,166.25999,INTC,323878063.90000004,0.009989999999987731
2022-03-25,14541,169.31,0.0181,10258284.0,1947553.0,169.3,169.31,INTC,329740198.43,0.009999999999990905
2022-03-28,14541,166.35001,-0.017483,9992000.0,1947553.0,166.35001,166.36,INTC,323975461.02553,0.009990000000016153
2022-03-29,14541,164.32001,-0.012203,15102586.0,1947553.0,164.34,164.35001,INTC,320021928.43553,0.01000999999999408
2022-03-30,14541,165.48,0.007059,9905997.0,1947553.0,165.48,165.52,INTC,322281070.44,0.040000000000020464
2022-03-31,14541,162.83,-0.016014,10395918.0,1947553.0,162.8,162.81,INTC,317120054.99,0.009999999999990905
2022-04-01,14541,164.22,0.008537,8795255.0,1947553.0,164.22,164.27,INTC,319827153.66,0.05000000000001137
2022-04-04,14541,164.37,0.000913,8723834.0,1947553.0,164.38,164.41,INTC,320119286.61,0.030000000000001137
2022-04-05,14541,163.36,-0.006145,9538219.0,1947553.0,163.46001,163.49001,INTC,318152258.08000004,0.030000000000001137
2022-04-06,14541,164.81,0.008876,9268988.0,1947553.0,164.89999,164.92999,INTC,320976209.93,0.030000000000001137
2022-04-07,14541,167.10001,0.013895,8018385.0,1947553.0,167.09,167.10001,INTC,325436125.77553,0.01000999999999408
2022-04-08,14541,169.92999,0.016936,10801182.0,1947553.0,169.96001,170.0,INTC,330947661.81447,0.03998999999998887
2022-04-11,14541,165.56,-0.025716,10206072.0,1947553.0,165.56,165.61,INTC,322436874.68,0.05000000000001137
2022-04-12,14541,169.00999,0.020838,9528372.0,1947553.0,169.0,169.00999,INTC,329155913.05447,0.009989999999987731
2022-04-13,14541,171.67,0.015739,7330690.0,1947553.0,171.67999,171.72,INTC,334336423.51,0.040009999999995216
2022-04-14,14541,171.59,-0.000466,9421052.0,1947553.0,171.53,171.53999,INTC,334180619.27,0.009989999999987731
2022-04-18,14541,173.89,0.013404,7639045.0,1947553.0,173.89,173.91,INTC,338659991.16999996,0.020000000000010232
2022-04-19,14541,171.83,-0.011847,6970194.0,1947553.0,171.83,171.87,INTC,334648031.99,0.03999999999999204
2022-04-20,14541,172.53,0.004074,7494950.0,1947553.0,172.53999,172.55,INTC,336011319.09,0.010010000000022501
2022-04-21,14541,164.58,-0.046079,14594792.0,1947553.0,164.46001,164.53,INTC,320528272.74,0.06998999999999
2022-04-22,14541,160.95,-0.022056,12160115.0,1947553.0,161.03,161.03999,INTC,313458655.34999996,0.009989999999987731
2022-04-25,14541,157.49001,-0.021497,15449845.0,1947553.0,157.5,157.50999,INTC,306720141.44553,0.009989999999987731
2022-04-26,14541,156.53,-0.006096,9810595.0,1947553.0,156.52,156.53,INTC,304850471.09,0.009999999999990905
2022-04-27,14541,156.24001,-0.001853,10396640.0,1947553.0,156.22,156.25,INTC,304285700.19553,0.030000000000001137
2022-04-28,14541,161.78999,0.035522,9366444.0,1947553.0,161.84,161.85001,INTC,315094580.39447,0.01000999999999408
2022-04-29,14541,156.67,-0.031646,14713218.0,1964769.0,156.67,156.67999,INTC,307820359.22999996,0.009990000000016153
2022-05-02,14541,159.75,0.019659,11559035.0,1964769.0,159.77,159.8,INTC,313871847.75,0.030000000000001137
2022-05-03,14541,162.49001,0.017152,8827214.0,1964769.0,162.35001,162.36,INTC,319255334.45769,0.009990000000016153
2022-05-04,14541,167.59,0.031387,9183248.0,1964769.0,167.60001,167.61,INTC,329275636.71,0.009990000000016153
2022-05-05,14541,166.25999,-0.007936,9807618.0,1964769.0,166.3,166.39,INTC,326662474.29231,0.08999999999997499
2022-05-06,14541,170.69,0.026645,10418069.0,1964769.0,170.77,170.81,INTC,335366420.61,0.03999999999999204
2022-05-09,14541,159.25,-0.067022,14110669.0,1964769.0,159.3,159.32001,INTC,312889463.25,0.020009999999984984
2022-05-10,14541,160.78,0.009608,11635989.0,1964769.0,160.77,160.81,INTC,315895559.82,0.03999999999999204
2022-05-11,14541,163.16,0.014803,9105510.0,1964769.0,163.17,163.19,INTC,320571710.04,0.020000000000010232
2022-05-12,14541,164.71001,0.0095,8936447.0,1964769.0,164.82001,164.83,INTC,323617121.63769,0.009990000000016153
2022-05-13,14541,167.87,0.019185,9229903.0,1964769.0,167.88,167.89,INTC,329825772.03000003,0.009999999999990905
2022-05-16,14541,173.00999,0.030619,13296287.0,1964769.0,173.02,173.03,INTC,339924665.04231,0.009999999999990905
2022-05-17,14541,174.03,0.005896,12827565.0,1964769.0,174.03999,174.05,INTC,341928749.07,0.010010000000022501
2022-05-18,14541,168.06,-0.026145,13107484.0,1964769.0,168.22,168.25,INTC,330199078.14,0.030000000000001137
2022-05-19,14541,166.86,-0.00714,10958664.0,1964769.0,166.86,166.87,INTC,327841355.34000003,0.009999999999990905
2022-05-20,14541,167.82001,0.005753,9615014.0,1964769.0,167.77,167.78,INTC,329727553.22769,0.009999999999990905
2022-05-23,14541,171.72,0.023239,10216368.0,1964769.0,171.73,171.74001,INTC,337390132.68,0.010010000000022501
2022-05-24,14541,172.64,0.005358,9782746.0,1964769.0,172.67,172.74001,INTC,339197720.15999997,0.07001000000002477
2022-05-25,14541,175.41,0.016045,10174492.0,1964769.0,175.45,175.46001,INTC,344640130.29,0.010010000000022501
2022-05-26,14541,176.59,0.006727,11213897.0,1964769.0,176.62,176.64,INTC,346958557.71,0.01999999999998181
2022-05-27,14541,178.28,0.00957,10512286.0,1964769.0,178.28,178.31,INTC,350279017.32,0.030000000000001137
2022-05-31,14541,174.66,-0.020305,20547567.0,1964813.0,174.57001,174.63,INTC,343174238.58,0.0599899999999991
2022-06-01,14541,176.32001,0.009504,8824083.0,1964813.0,176.33,176.34,INTC,346435847.80812997,0.009999999999990905
2022-06-02,14541,176.0,-0.001815,7441942.0,1964813.0,176.03999,176.05,INTC,345807088.0,0.010010000000022501
2022-06-03,14541,177.60001,0.009091,8435276.0,1964813.0,177.60001,177.61,INTC,348950808.44813,0.009990000000016153
2022-06-06,14541,176.83,-0.004336,6734222.0,1964813.0,176.78999,176.8,INTC,347437882.79,0.010010000000022501
2022-06-07,14541,180.2,0.019058,9668277.0,1964813.0,180.17999,180.19,INTC,354059302.59999996,0.01000999999999408
2022-06-08,14541,181.13,0.005161,8715219.0,1964813.0,181.16,181.17,INTC,355886578.69,0.009999999999990905
2022-06-09,14541,177.52,-0.01993,9767334.0,1964813.0,177.53,177.53999,INTC,348793603.76,0.009989999999987731
2022-06-10,14541,175.39999,-0.011942,9531887.0,1964813.0,175.35001,175.37,INTC,344628180.55187,0.019990000000007058
2022-06-13,14541,167.33,-0.046009,14614909.0,1964813.0,167.38,167.39,INTC,328772159.29,0.009999999999990905
2022-06-14,14541,167.55,0.001315,10269314.0,1964813.0,167.67999,167.69,INTC,329204418.15000004,0.01000999999999408
2022-06-15,14541,164.25999,-0.019636,11565259.0,1964813.0,164.2,164.25999,INTC,322740163.73187,0.0599899999999991
2022-06-16,14541,155.48,-0.053452,18125946.0,1964813.0,155.53,155.58,INTC,305489125.24,0.05000000000001137
2022-06-17,14541,148.38,-0.045665,35575072.0,1964813.0,148.17999,148.25999,INTC,291538952.94,0.07999999999998408
2022-06-21,14541,154.59,0.041852,13771959.0,1964813.0,154.61,154.67,INTC,303740441.67,0.05999999999997385
2022-06-22,14541,147.87,-0.04347,13746273.0,1964813.0,147.87,147.88,INTC,290536898.31,0.009999999999990905
2022-06-23,14541,142.42999,-0.036789,15713650.0,1964813.0,142.42999,142.44,INTC,279848295.94187003,0.01000999999999408
2022-06-24,14541,144.77,0.016429,11108283.0,1964813.0,144.8,144.87,INTC,284445978.01,0.06999999999999318
2022-06-27,14541,147.57001,0.019341,9242394.0,1964813.0,147.62,147.63,INTC,289947474.05812997,0.009999999999990905
2022-06-28,14541,149.94,0.01606,9188157.0,1964813.0,150.0,150.00999,INTC,294604061.21999997,0.009989999999987731
2022-06-29,14541,146.98,-0.019741,9082908.0,1964813.0,146.91,146.92,INTC,288788214.74,0.009999999999990905
2022-06-30,14541,144.78,-0.014968,10684987.0,1964813.0,144.78,144.78999,INTC,284465626.14,0.009989999999987731
2022-07-01,14541,146.50999,0.011949,7684648.0,1964813.0,146.49001,146.5,INTC,287864732.98187,0.009989999999987731
2022-07-05,14541,142.66,-0.026278,11518342.0,1964813.0,142.64,142.64999,INTC,280300222.58,0.009990000000016153
2022-07-06,14541,140.78,-0.013178,12421182.0,1964813.0,140.74001,140.75999,INTC,276606374.14,0.019979999999975462
2022-07-07,14541,143.52,0.019463,12741789.0,1964813.0,143.5,143.50999,INTC,281989961.76,0.009989999999987731
2022-07-08,14541,142.77,-0.005226,7915513.0,1964813.0,142.82001,142.83,INTC,280516352.01,0.009990000000016153
2022-07-11,14541,141.50999,-0.008825,7058086.0,1964813.0,141.50999,141.53,INTC,278040667.98187,0.020010000000013406
2022-07-12,14541,138.92,-0.018303,8653904.0,1964813.0,139.17,139.19,INTC,272951821.96,0.020000000000010232
2022-07-13,14541,137.99001,-0.006694,9414621.0,1964813.0,138.00999,138.02,INTC,271124565.51813,0.010010000000022501
2022-07-14,14541,135.94,-0.014856,10150199.0,1964813.0,135.91,135.92,INTC,267096679.22,0.009999999999990905
2022-07-15,14541,137.64999,0.012579,7051940.0,1964813.0,137.57001,137.58,INTC,270456489.80187,0.009990000000016153
2022-07-18,14541,139.58,0.014021,7943901.0,1964813.0,139.56,139.58,INTC,274248598.54,0.020000000000010232
2022-07-19,14541,144.61,0.036037,9152131.0,1964813.0,144.58,144.59,INTC,284131607.93,0.009999999999990905
2022-07-20,14541,146.52,0.013208,7856587.0,1964813.0,146.52,146.53,INTC,287884400.76,0.009999999999990905
2022-07-21,14541,145.39999,-0.007644,6724233.0,1964813.0,145.39,145.39999,INTC,285683790.55187,0.009990000000016153
2022-07-22,14541,144.19,-0.008322,5889480.0,1964813.0,144.23,144.24001,INTC,283306386.46999997,0.010010000000022501
2022-07-25,14541,148.48,0.029752,6210859.0,1964813.0,148.47,148.48,INTC,291735434.24,0.009999999999990905
2022-07-26,14541,147.32001,-0.007812,6112846.0,1964813.0,147.27,147.28999,INTC,289456270.80812997,0.019989999999978636
2022-07-27,14541,149.25999,0.013169,6223030.0,1964813.0,149.32001,149.33,INTC,293267968.73187,0.009990000000016153
2022-07-28,14541,150.39,0.007571,6574257.0,1964813.0,150.36,150.46001,INTC,295488227.07,0.10000999999999749
2022-07-29,14541,163.78,0.089035,17143672.0,1964813.0,163.75,163.75999,INTC,321797073.14,0.009989999999987731
2022-08-01,14541,160.50999,-0.019966,8017771.0,1964813.0,160.56,160.59,INTC,315372114.98187,0.030000000000001137
2022-08-02,14541,159.14,-0.008535,5928321.0,1964813.0,159.19,159.2,INTC,312680340.82,0.009999999999990905
2022-08-03,14541,155.36,-0.023753,8751360.0,1964813.0,155.34,155.36,INTC,305253347.68,0.020000000000010232
2022-08-04,14541,151.14,-0.027163,10640043.0,1964813.0,151.12,151.13,INTC,296961836.82,0.009999999999990905
2022-08-05,14541,153.64,0.016541,7170150.0,1964813.0,153.48,153.50999,INTC,301873869.32,0.029989999999997963
2022-08-08,14541,153.41,-0.001497,5971746.0,1964813.0,153.32001,153.41,INTC,301421962.33,0.08999000000000024
2022-08-09,14541,155.41,0.013037,5842157.0,1964813.0,155.48,155.49001,INTC,305351588.33,0.010010000000022501
2022-08-10,14541,155.82001,0.002638,6145793.0,1964813.0,155.81,155.82001,INTC,306157181.30812997,0.01000999999999408
